ATL,2015,2,4662,619214.0
ATL,2015,5,4446,642567.0
ATL,2015,8,5145,648795.0
ATW,2015,1,54,6064.0
ATW,2015,4,21,2669.0
ATW,2015,7,56,4668.0
AUS,2015,11,1017,158469.0
AUS,2015,3,866,82540.0
AUS,2015,6,954,109056.0
AUS,2015,9,419,39443.0
AVL,2015,1,39,4149.0
AVL,2015,11,33,4879.0
AVL,2015,4,39,3757.0
AVL,2015,7,69,7624.0
AVP,2015,11,24,4264.0
AVP,2015,3,19,1814.0
AVP,2015,6,30,3409.0
AVP,2015,9,29,3166.0
AZO,2015,2,49,5500.0
AZO,2015,5,15,973.0
AZO,2015,8,18,2161.0
BDL,2015,11,244,26057.0
BDL,2015,3,365,37551.0
BDL,2015,6,460,60854.0
BDL,2015,9,266,29459.0
BET,2015,1,6,728.0
BET,2015,11,21,2175.0
BET,2015,4,3,353.0
BET,2015,7,14,1447.0
BFL,2015,12,44,4786.0
BFL,2015,2,42,4019.0
BFL,2015,5,52,6075.0
BFL,2015,8,50,6222.0
BGM,2015,12,11,1788.0
BGM,2015,7,6,497.0
BGR,2015,4,1,26.0
BGR,2015,7,2,231.0
BHM,2015,11,154,13527.0
BHM,2015,2,234,22354.0
BHM,2015,5,205,22367.0
BHM,2015,8,201,25099.0
BIL,2015,1,47,4382.0
BIL,2015,12,56,5745.0
BIL,2015,4,29,3064.0
BIL,2015,7,62,5221.0
BIS,2015,1,98,10399.0
BIS,2015,12,52,5118.0
BIS,2015,4,43,6054.0
BIS,2015,7,65,6375.0
BJI,2015,12,5,249.0
BJI,2015,2,4,190.0
BJI,2015,5,9,1594.0
BJI,2015,8,8,1379.0
BLI,2015,3,15,1493.0
BMI,2015,1,78,8315.0
BMI,2015,12,37,4134.0
BMI,2015,4,44,6581.0
BMI,2015,7,50,4242.0
BNA,2015,1,863,88075.0
BNA,2015,4,697,66136.0
BNA,2015,7,1065,120850.0
BOI,2015,3,138,12909.0
BOI,2015,6,261,33690.0
BOI,2015,9,154,16398.0
BOS,2015,3,2232,260733.0
BOS,2015,6,2488,307173.0
BOS,2015,9,1622,167265.0
BPT,2015,2,25,2171.0
BPT,2015,5,31,2093.0
BPT,2015,8,22,2827.0
BQK,2015,1,9,1022.0
BQK,2015,4,13,1371.0
BQK,2015,7,16,1334.0
BQN,2015,1,31,4021.0
BQN,2015,4,30,3729.0
BQN,2015,7,50,6102.0
BRD,2015,12,1,108.0
BRD,2015,2,5,680.0
BRD,2015,5,3,332.0
BRD,2015,8,4,214.0
BRO,2015,3,69,6310.0
BRO,2015,6,64,8167.0
BRO,2015,9,12,1189.0
BRW,2015,1,17,2167.0
BRW,2015,4,12,1399.0
BRW,2015,7,14,1093.0
BTM,2015,12,14,2013.0
BTM,2015,3,1,81.0
BTM,2015,6,3,247.0
BTR,2015,3,162,18527.0
BTR,2015,6,189,23360.0
BTR,2015,9,70,7617.0
BTV,2015,1,58,7598.0
BTV,2015,11,34,4558.0
BTV,2015,4,72,8482.0
BTV,2015,7,75,8796.0
BUF,2015,1,297,29949.0
BUF,2015,11,179,17104.0
BUF,2015,4,285,33469.0
BUF,2015,7,420,46971.0
BUR,2015,12,354,35080.0
BUR,2015,3,250,22647.0
BUR,2015,6,336,32676.0
BUR,2015,9,159,15094.0
BWI,2015,12,1453,161817.0
BWI,2015,3,1271,124974.0
BWI,2015,6,2094,258184.0
BWI,2015,9,1213,127784.0
BZN,2015,11,25,3348.0
BZN,2015,3,45,5072.0
BZN,2015,6,61,7434.0
BZN,2015,9,30,3815.0
CAE,2015,12,98,13979.0
CAE,2015,3,113,13423.0
CAE,2015,6,121,14068.0
CAE,2015,9,65,5506.0
CAK,2015,1,110,11555.0
CAK,2015,12,72,8925.0
CAK,2015,4,74,6797.0
CAK,2015,7,144,20831.0
CDC,2015,11,6,235.0
CDC,2015,3,5,677.0
CDC,2015,6,4,273.0
CDC,2015,9,6,470.0
CDV,2015,12,6,387.0
CDV,2015,2,7,638.0
CDV,2015,5,8,474.0
CDV,2015,8,5,594.0
CEC,2015,1,13,2516.0
CEC,2015,4,2,95.0
CHA,2015,1,54,5185.0
CHA,2015,12,71,9175.0
CHA,2015,4,70,6072.0
CHA,2015,7,66,6290.0
CHO,2015,12,45,6894.0
CHO,2015,3,48,6177.0
CHO,2015,6,40,5096.0
CHO,2015,9,27,3831.0
CHS,2015,12,195,19582.0
CHS,2015,2,174,18946.0
CHS,2015,5,185,18151.0
CHS,2015,8,185,22176.0
CID,2015,3,136,17164.0
CID,2015,6,166,19689.0
CID,2015,9,58,6361.0
CIU,2015,2,15,1449.0
CIU,2015,5,10,1167.0
CIU,2015,8,10,1499.0
CLD,2015,2,29,4202.0
CLE,2015,1,649,74230.0
CLE,2015,11,412,47909.0
CLE,2015,4,508,59051.0
CLE,2015,7,706,83612.0
CLL,2015,11,21,1238.0
CLL,2015,3,44,3519.0
CLL,2015,6,44,3695.0
CLL,2015,9,17,1417.0
CLT,2015,12,1667,153996.0
CLT,2015,3,1548,132775.0
CLT,2015,6,1632,163294.0
CLT,2015,9,1186,106569.0
CMH,2015,2,468,48984.0
CMH,2015,5,408,43895.0
CMH,2015,8,429,47333.0
CMI,2015,11,23,3570.0
CMI,2015,3,43,4646.0
CMI,2015,6,42,4771.0
CMI,2015,9,19,1985.0
CMX,2015,12,11,1182.0
CMX,2015,3,12,1252.0
CMX,2015,6,18,3249.0
CMX,2015,9,9,864.0
CNY,2015,2,2,297.0
COD,2015,11,3,68.0
COD,2015,2,15,1492.0
COD,2015,5,11,774.0
COD,2015,8,13,1567.0
COS,2015,12,136,18105.0
COS,2015,2,170,19666.0
COS,2015,5,171,16304.0
COS,2015,8,160,16635.0
COU,2015,1,46,6323.0
COU,2015,4,19,2189.0
COU,2015,7,31,2957.0
CPR,2015,1,33,3893.0
CPR,2015,4,21,2075.0
CPR,2015,7,37,3360.0
CRP,2015,1,141,12767.0
CRP,2015,12,67,6531.0
CRP,2015,4,135,14591.0
CRP,2015,7,59,5088.0
CRW,2015,12,29,4102.0
CRW,2015,3,61,6338.0
CRW,2015,6,56,6061.0
CRW,2015,9,29,4101.0
CSG,2015,3,27,2273.0
CSG,2015,6,15,1680.0
CSG,2015,9,20,2303.0
CVG,2015,2,451,52065.0
CVG,2015,5,344,38840.0
CVG,2015,8,368,34680.0
CWA,2015,2,49,6175.0
CWA,2015,5,13,2088.0
CWA,2015,8,23,2127.0
DAB,2015,12,25,3732.0
DAB,2015,2,23,2865.0
DAB,2015,5,21,2436.0
DAB,2015,8,23,2500.0
DAL,2015,11,944,85031.0
DAL,2015,2,793,75010.0
DAL,2015,5,1423,164971.0
DAL,2015,8,872,99182.0
DAY,2015,2,174,19463.0
DAY,2015,5,117,13845.0
DAY,2015,8,142,15304.0
DBQ,2015,12,11,1081.0
DBQ,2015,3,17,1474.0
DBQ,2015,6,19,1796.0
DBQ,2015,9,9,1030.0
DCA,2015,12,1345,149345.0
DCA,2015,2,1365,137322.0
DCA,2015,5,1310,134706.0
DCA,2015,8,1248,150847.0
DEN,2015,1,3885,443371.0
DEN,2015,12,3610,512866.0
DEN,2015,4,3024,330985.0
DEN,2015,7,4171,504208.0
DFW,2015,1,5293,631933.0
DFW,2015,4,4816,606091.0
DFW,2015,7,3633,467614.0
DHN,2015,1,25,3556.0
DHN,2015,4,31,2416.0
DHN,2015,7,23,1929.0
DIK,2015,1,29,2432.0
DIK,2015,4,20,2005.0
DIK,2015,7,2,91.0
DLH,2015,3,11,1092.0
DLH,2015,6,31,3121.0
DLH,2015,9,34,3923.0
DRO,2015,2,38,4578.0
DRO,2015,5,24,3389.0
DRO,2015,8,32,2834.0
DSM,2015,11,122,13883.0
DSM,2015,3,187,21987.0
DSM,2015,6,234,28638.0
DSM,2015,9,84,9117.0
DTW,2015,1,1704,201277.0
DTW,2015,12,1439,196054.0
DTW,2015,4,1387,169266.0
DTW,2015,7,1763,212344.0
DVL,2015,1,17,2231.0
DVL,2015,4,3,866.0
DVL,2015,7,7,339.0
EAU,2015,12,10,738.0
EAU,2015,3,11,1319.0
EAU,2015,6,11,1459.0
EAU,2015,9,9,582.0
ECP,2015,1,44,5515.0
ECP,2015,12,46,5216.0
ECP,2015,4,52,5086.0
ECP,2015,7,92,9950.0
EGE,2015,1,64,8838.0
EGE,2015,4,10,1236.0
EGE,2015,7,8,1434.0
EKO,2015,1,6,553.0
EKO,2015,12,9,1228.0
EKO,2015,4,10,857.0
EKO,2015,7,3,171.0
ELM,2015,2,70,7545.0
ELM,2015,5,32,3452.0
ELM,2015,8,24,2389.0
ELP,2015,12,224,26076.0
ELP,2015,3,203,20409.0
ELP,2015,6,314,30403.0
ELP,2015,9,107,9481.0
ERI,2015,3,5,651.0
ERI,2015,6,15,1659.0
ERI,2015,9,12,635.0
ESC,2015,2,9,1054.0
ESC,2015,5,3,399.0
ESC,2015,8,8,1026.0
EUG,2015,12,97,11534.0
EUG,2015,3,45,5133.0
EUG,2015,6,59,6946.0
EUG,2015,9,33,3778.0
EVV,2015,11,48,5434.0
EVV,2015,3,57,6119.0
EVV,2015,6,93,10577.0
EVV,2015,9,42,4798.0
EWN,2015,1,9,892.0
EWN,2015,4,9,816.0
EWN,2015,7,16,1697.0
EWR,2015,2,1787,194885.0
EWR,2015,5,1573,227032.0
EWR,2015,8,1995,267122.0
EYW,2015,1,27,4337.0
EYW,2015,4,30,3101.0
EYW,2015,7,30,3919.0
FAI,2015,12,22,1300.0
FAI,2015,2,21,2101.0
FAI,2015,5,26,1741.0
FAI,2015,8,70,4635.0
FAR,2015,1,154,15540.0
FAR,2015,11,86,13194.0
FAR,2015,4,66,7826.0
FAR,2015,7,109,13025.0
FAT,2015,3,135,13788.0
FAT,2015,6,122,15955.0
FAT,2015,9,97,13671.0
FAY,2015,11,18,1407.0
FAY,2015,3,25,2513.0
FAY,2015,6,23,2152.0
FAY,2015,9,16,1773.0
FCA,2015,1,32,2435.0
FCA,2015,4,12,1272.0
FCA,2015,7,47,3951.0
FLG,2015,3,23,1194.0
FLG,2015,6,31,3773.0
FLG,2015,9,15,1311.0
FLL,2015,11,963,92533.0
FLL,2015,3,1645,184343.0
FLL,2015,6,1556,194649.0
FLL,2015,9,1074,101080.0
FNT,2015,2,94,10561.0
FNT,2015,5,70,9840.0
FNT,2015,8,101,12280.0
FSD,2015,3,117,11582.0
FSD,2015,6,131,15741.0
FSD,2015,9,68,6520.0
FSM,2015,1,45,5134.0
FSM,2015,11,37,3467.0
FSM,2015,4,45,5978.0
FSM,2015,7,41,4720.0
FWA,2015,2,114,14379.0
FWA,2015,5,86,10133.0
FWA,2015,8,91,9526.0
GCC,2015,2,13,1151.0
GCC,2015,5,10,1018.0
GCC,2015,8,7,587.0
GCK,2015,11,9,780.0
GCK,2015,2,13,1448.0
GCK,2015,5,22,2640.0
GCK,2015,8,5,378.0
GEG,2015,12,208,20927.0
GEG,2015,2,133,13060.0
GEG,2015,5,86,9089.0
GEG,2015,8,174,16097.0
GFK,2015,11,21,2199.0
GFK,2015,2,11,687.0
GFK,2015,5,3,312.0
GFK,2015,8,8,570.0
GGG,2015,1,12,932.0
GGG,2015,4,9,1246.0
GGG,2015,7,6,335.0
GJT,2015,1,46,5521.0
GJT,2015,12,52,5236.0
GJT,2015,4,48,4551.0
GJT,2015,7,33,2263.0
GNV,2015,1,36,3990.0
GNV,2015,4,63,5476.0
GNV,2015,7,65,6496.0
GPT,2015,3,65,5756.0
GPT,2015,6,90,10845.0
GPT,2015,9,41,2647.0
GRB,2015,1,107,10611.0
GRB,2015,11,46,6408.0
GRB,2015,4,45,5971.0
GRB,2015,7,84,9582.0
GRI,2015,1,12,1063.0
GRI,2015,11,4,1296.0
GRI,2015,4,9,1962.0
GRI,2015,7,7,762.0
GRK,2015,12,51,6155.0
GRK,2015,3,91,8801.0
GRK,2015,6,89,10806.0
GRK,2015,9,32,2934.0
GRR,2015,12,160,18450.0
GRR,2015,2,255,26823.0
GRR,2015,5,186,21484.0
GRR,2015,8,174,21455.0
GSO,2015,12,89,10831.0
GSO,2015,3,162,19730.0
GSO,2015,6,117,14804.0
GSO,2015,9,87,8917.0
GSP,2015,1,131,14140.0
GSP,2015,4,103,9310.0
GSP,2015,7,117,10844.0
GST,2015,6,7,494.0
GTF,2015,12,31,2727.0
GTF,2015,2,21,1832.0
GTF,2015,5,11,983.0
GTF,2015,8,33,2822.0
GTR,2015,1,11,1692.0
GTR,2015,11,12,1737.0
GTR,2015,4,12,928.0
GTR,2015,7,19,2547.0
GUC,2015,12,13,1495.0
GUC,2015,2,18,1768.0
GUC,2015,8,12,1109.0
GUM,2015,11,9,4028.0
GUM,2015,2,11,553.0
GUM,2015,5,6,616.0
GUM,2015,8,11,906.0
HDN,2015,12,39,5447.0
HDN,2015,3,26,3505.0
HDN,2015,6,2,501.0
HDN,2015,9,2,56.0
HIB,2015,12,9,760.0
HIB,2015,2,13,2465.0
HIB,2015,5,7,542.0
HIB,2015,8,3,355.0
HLN,2015,1,14,1431.0
HLN,2015,4,7,1643.0
HLN,2015,7,18,2235.0
HNL,2015,3,769,68878.0
HNL,2015,6,652,76519.0
HNL,2015,9,621,48430.0
HOB,2015,1,9,555.0
HOB,2015,12,4,525.0
HOB,2015,4,9,660.0
HOB,2015,7,4,478.0
HOU,2015,3,843,85372.0
HOU,2015,6,1127,128101.0
HOU,2015,9,404,39346.0
HPN,2015,1,159,20130.0
HPN,2015,4,115,10116.0
HPN,2015,7,179,19752.0
HRL,2015,12,49,3901.0
HRL,2015,3,49,4284.0
HRL,2015,6,59,5664.0
HRL,2015,9,21,1368.0
HSV,2015,1,84,9613.0
HSV,2015,11,50,6768.0
HSV,2015,4,64,6229.0
HSV,2015,7,51,6426.0
HYA,2015,8,6,691.0
HYS,2015,12,9,613.0
HYS,2015,3,10,739.0
HYS,2015,6,5,674.0
HYS,2015,9,3,193.0
IAD,2015,11,320,41624.0
IAD,2015,3,548,65517.0
IAD,2015,6,893,110349.0
IAD,2015,9,397,40993.0
IAG,2015,3,10,1333.0
IAG,2015,6,8,1609.0
IAG,2015,9,6,407.0
IAH,2015,1,2684,275701.0
IAH,2015,11,1990,245169.0
IAH,2015,4,2814,302303.0
IAH,2015,7,2371,311874.0
ICT,2015,2,173,18764.0
ICT,2015,5,166,16061.0
ICT,2015,8,153,18825.0
IDA,2015,11,21,2088.0
IDA,2015,2,29,2350.0
IDA,2015,5,17,1540.0
IDA,2015,8,33,2956.0
ILG,2015,3,11,1581.0
ILM,2015,11,36,2805.0
ILM,2015,2,14,1216.0
ILM,2015,5,21,2114.0
ILM,2015,8,34,3498.0
IMT,2015,2,6,440.0
IMT,2015,5,5,378.0
IMT,2015,8,4,382.0
IND,2015,11,349,40475.0
IND,2015,2,427,44996.0
IND,2015,5,428,52231.0
IND,2015,8,415,49836.0
INL,2015,12,12,1141.0
INL,2015,2,9,1278.0
INL,2015,5,4,680.0
INL,2015,8,5,755.0
ISN,2015,12,26,2323.0
ISN,2015,3,36,3166.0
ISN,2015,6,39,4805.0
ISN,2015,9,19,1937.0
ISP,2015,2,83,8506.0
ISP,2015,5,79,8426.0
ISP,2015,8,118,14023.0
ITH,2015,12,5,544.0
ITH,2015,2,2,91.0
ITO,2015,12,28,1440.0
ITO,2015,2,66,3734.0
ITO,2015,5,28,2224.0
ITO,2015,8,96,7687.0
JAC,2015,1,95,13887.0
JAC,2015,12,92,17470.0
JAC,2015,4,19,1882.0
JAC,2015,7,98,13505.0
JAN,2015,12,100,13140.0
JAN,2015,2,121,12781.0
JAN,2015,5,155,17849.0
JAN,2015,8,107,10948.0
JAX,2015,11,248,24314.0
JAX,2015,2,323,33045.0
JAX,2015,5,277,29832.0
JAX,2015,8,389,42104.0
JFK,2015,11,1144,142580.0
JFK,2015,2,2131,293209.0
JFK,2015,5,1551,239349.0
JFK,2015,8,1710,236816.0
JLN,2015,11,8,1907.0
JLN,2015,2,14,1507.0
JLN,2015,5,14,1487.0
JLN,2015,8,7,1114.0
JMS,2015,11,12,1334.0
JMS,2015,3,10,1342.0
JMS,2015,6,11,1299.0
JMS,2015,9,7,431.0
JNU,2015,12,36,4698.0
JNU,2015,3,47,6501.0
JNU,2015,6,83,6648.0
JNU,2015,9,54,3752.0
KOA,2015,11,53,5908.0
KOA,2015,3,162,11186.0
KOA,2015,6,96,8710.0
KOA,2015,9,105,7699.0
KTN,2015,11,34,3051.0
KTN,2015,2,26,3046.0
KTN,2015,5,23,1628.0
KTN,2015,8,53,4003.0
LAN,2015,3,12,1116.0
LAN,2015,6,31,3775.0
LAN,2015,9,14,1254.0
LAR,2015,2,13,1548.0
LAR,2015,5,4,403.0
LAR,2015,8,2,368.0
LAS,2015,11,1967,178349.0
LAS,2015,3,2173,235929.0
LAS,2015,6,2702,322600.0
LAS,2015,9,1338,136087.0
LAW,2015,11,13,1117.0
LAW,2015,2,24,2726.0
LAW,2015,5,28,3051.0
LAW,2015,8,18,2659.0
LAX,2015,12,4437,465273.0
LAX,2015,3,4338,437763.0
LAX,2015,6,4617,506723.0
LAX,2015,9,2915,275043.0
LBB,2015,1,110,10314.0
LBB,2015,11,89,8547.0
LBB,2015,4,92,7644.0
LBB,2015,7,95,9206.0
LBE,2015,2,31,4422.0
LBE,2015,5,27,3859.0
LBE,2015,8,46,7263.0
LCH,2015,12,22,1928.0
LCH,2015,3,38,3297.0
LCH,2015,6,41,4817.0
LCH,2015,9,14,1193.0
LEX,2015,11,65,9676.0
LEX,2015,3,80,8369.0
LEX,2015,6,134,13735.0
LEX,2015,9,68,7318.0
LFT,2015,2,71,7452.0
LFT,2015,5,110,11882.0
LFT,2015,8,79,8397.0
LGA,2015,1,2616,289667.0
LGA,2015,11,1562,167965.0
LGA,2015,4,1925,201053.0
LGA,2015,7,2748,326178.0
LGB,2015,12,199,23765.0
LGB,2015,3,95,10932.0
LGB,2015,6,125,14234.0
LGB,2015,9,121,11773.0
LIH,2015,12,72,8915.0
LIH,2015,2,131,9319.0
LIH,2015,5,79,7035.0
LIH,2015,8,162,13061.0
LIT,2015,2,207,20008.0
LIT,2015,5,206,21383.0
LIT,2015,8,187,20487.0
LNK,2015,1,50,5502.0
LNK,2015,4,46,4074.0
LNK,2015,7,56,6169.0
LRD,2015,2,31,2109.0
LRD,2015,5,37,3790.0
LRD,2015,8,23,1997.0
LSE,2015,1,40,5321.0
LSE,2015,4,15,1177.0
LSE,2015,7,15,1760.0
LWS,2015,12,6,1431.0
LWS,2015,3,4,408.0
LWS,2015,6,2,174.0
LWS,2015,9,1,51.0
MAF,2015,1,193,18856.0
MAF,2015,11,104,9386.0
MAF,2015,4,141,12548.0
MAF,2015,7,148,14744.0
MBS,2015,12,38,4369.0
MBS,2015,3,23,2377.0
MBS,2015,6,30,2531.0
MBS,2015,9,22,2322.0
MCI,2015,1,696,71075.0
MCI,2015,11,521,52300.0
MCI,2015,4,636,63346.0
MCI,2015,7,875,99242.0
MCO,2015,2,2244,252050.0
MCO,2015,5,1695,201083.0
MCO,2015,8,2427,267394.0
MDT,2015,11,44,4886.0
MDT,2015,3,60,6363.0
MDT,2015,6,80,11057.0
MDT,2015,9,29,3386.0
MDW,2015,3,1240,132779.0
MDW,2015,6,1867,213087.0
MDW,2015,9,810,85990.0
MEI,2015,2,16,2309.0
MEI,2015,5,23,4922.0
MEI,2015,8,12,1146.0
MEM,2015,1,250,26399.0
MEM,2015,4,317,31130.0
MEM,2015,7,316,35802.0
MFE,2015,1,79,6796.0
MFE,2015,11,37,5250.0
MFE,2015,4,81,9423.0
MFE,2015,7,52,7818.0
MFR,2015,2,39,5367.0
MFR,2015,5,46,6284.0
MFR,2015,8,44,4893.0
MGM,2015,11,53,4169.0
MGM,2015,3,75,7654.0
MGM,2015,6,82,8986.0
MGM,2015,9,43,3797.0
MHK,2015,1,51,5412.0
MHK,2015,12,16,1819.0
MHK,2015,4,21,2134.0
MHK,2015,7,21,2424.0
MHT,2015,3,135,17918.0
MHT,2015,6,161,18180.0
MHT,2015,9,104,11496.0
MIA,2015,11,831,94870.0
MIA,2015,2,1345,154443.0
MIA,2015,5,1205,141718.0
MIA,2015,8,1417,152733.0
MKE,2015,3,527,51970.0
MKE,2015,6,657,80414.0
MKE,2015,9,265,28030.0
MKG,2015,11,11,1639.0
MKG,2015,2,21,2389.0
MKG,2015,5,8,595.0
MKG,2015,8,13,1223.0
MLB,2015,12,31,3623.0
MLB,2015,3,20,1281.0
MLB,2015,6,27,2887.0
MLB,2015,9,19,1804.0
MLI,2015,12,52,4525.0
MLI,2015,2,115,11921.0
MLI,2015,5,47,5310.0
MLI,2015,8,64,7032.0
MLU,2015,1,46,4567.0
MLU,2015,4,56,6628.0
MLU,2015,7,44,5295.0
MMH,2015,2,8,632.0
MOB,2015,2,79,7524.0
MOB,2015,5,107,11757.0
MOB,2015,8,74,7967.0
MOT,2015,3,22,2688.0
MOT,2015,6,31,2859.0
MOT,2015,9,22,2273.0
MQT,2015,11,4,434.0
MQT,2015,2,13,1542.0
MQT,2015,5,6,889.0
MQT,2015,8,4,364.0
MRY,2015,11,31,2492.0
MRY,2015,2,64,6445.0
MRY,2015,5,59,4704.0
MRY,2015,8,73,8765.0
MSN,2015,2,225,24185.0
MSN,2015,5,109,13750.0
MSN,2015,8,133,16040.0
MSO,2015,11,22,1264.0
MSO,2015,3,12,954.0
MSO,2015,6,34,4548.0
MSO,2015,9,14,1255.0
MSP,2015,1,1578,185219.0
MSP,2015,12,1842,214534.0
MSP,2015,4,1526,149657.0
MSP,2015,7,2076,227815.0
MSY,2015,3,709,71318.0
MSY,2015,6,811,104945.0
MSY,2015,9,329,34343.0
MTJ,2015,1,46,4326.0
MTJ,2015,12,47,4577.0
MTJ,2015,4,3,412.0
MTJ,2015,7,17,1553.0
MVY,2015,6,7,785.0
MVY,2015,9,4,352.0
MYR,2015,11,38,4092.0
MYR,2015,3,89,11340.0
MYR,2015,6,150,22917.0
MYR,2015,9,75,8828.0
OAJ,2015,1,20,2170.0
OAJ,2015,12,19,2587.0
OAJ,2015,4,18,2699.0
OAJ,2015,7,29,2924.0
OAK,2015,3,577,62671.0
OAK,2015,6,918,100240.0
OAK,2015,9,473,42700.0
OGG,2015,3,343,27050.0
OGG,2015,6,277,29083.0
OGG,2015,9,232,22265.0
OKC,2015,1,333,34954.0
OKC,2015,12,344,37854.0
OKC,2015,4,293,29274.0
OKC,2015,7,379,43501.0
OMA,2015,1,357,38130.0
OMA,2015,11,233,22329.0
OMA,2015,4,233,25302.0
OMA,2015,7,348,36260.0
OME,2015,12,7,316.0
OME,2015,3,17,1925.0
OME,2015,6,8,861.0
OME,2015,9,9,589.0
ONT,2015,11,283,26201.0
ONT,2015,3,262,25169.0
ONT,2015,6,444,48758.0
ONT,2015,9,230,20453.0
