10136,2015,10,20,3197.0
10140,2015,10,258,24016.0
10155,2015,10,13,887.0
10170,2015,10,4,310.0
10185,2015,10,49,5430.0
10208,2015,10,25,2355.0
10257,2015,10,88,8400.0
10268,2015,10,4,218.0
10279,2015,10,40,3755.0
10434,2015,10,13,1045.0
10561,2015,10,21,1810.0
10685,2015,10,19,1687.0
10731,2015,10,19,2030.0
10821,2015,10,889,87001.0
10918,2015,10,3,162.0
10926,2015,10,9,892.0
11013,2015,10,7,840.0
11057,2015,10,1096,89469.0
11076,2015,10,7,364.0
11111,2015,10,15,1423.0
11122,2015,10,8,816.0
11140,2015,10,67,5760.0
11267,2015,10,85,6916.0
11423,2015,10,84,9994.0
11433,2015,10,1081,122995.0
11471,2015,10,12,770.0
11587,2015,10,2,213.0
11603,2015,10,45,5585.0
11618,2015,10,1624,206835.0
11775,2015,10,54,3934.0
11778,2015,10,23,2622.0
11865,2015,10,7,897.0
11884,2015,10,107,9611.0
11898,2015,10,9,751.0
11982,2015,10,34,4313.0
11996,2015,10,75,6251.0
12094,2015,10,4,238.0
12129,2015,10,12,2148.0
12177,2015,10,8,413.0
12264,2015,10,352,37440.0
12339,2015,10,281,26252.0
12343,2015,10,7,1285.0
12391,2015,10,61,6639.0
12441,2015,10,18,2260.0
12448,2015,10,77,7704.0
12478,2015,10,1498,170233.0
12884,2015,10,27,2258.0
12891,2015,10,13,1737.0
12898,2015,10,20,3016.0
12915,2015,10,20,1802.0
12945,2015,10,68,6659.0
12982,2015,10,99,6958.0
13061,2015,10,36,3621.0
13076,2015,10,14,1361.0
13264,2015,10,33,4532.0
13290,2015,10,9,1363.0
13303,2015,10,717,89968.0
13377,2015,10,29,3299.0
13422,2015,10,70,5500.0
13459,2015,10,1,42.0
13485,2015,10,82,7647.0
13486,2015,10,11,1408.0
13502,2015,10,1,47.0
13851,2015,10,228,20199.0
13873,2015,10,8,742.0
13891,2015,10,222,25336.0
13930,2015,10,3236,361590.0
13933,2015,10,6,333.0
14006,2015,10,6,353.0
14057,2015,10,489,47652.0
14098,2015,10,17,1356.0
14100,2015,10,883,92198.0
14107,2015,10,1585,154251.0
14122,2015,10,213,21591.0
14193,2015,10,46,4797.0
14321,2015,10,70,6149.0
14489,2015,10,29,2348.0
14520,2015,10,4,374.0
14524,2015,10,233,25008.0
14543,2015,10,6,402.0
14576,2015,10,95,9454.0
14633,2015,10,15,1283.0
14674,2015,10,10,827.0
14685,2015,10,77,6772.0
14696,2015,10,55,6083.0
14771,2015,10,2096,252596.0
14783,2015,10,50,5546.0
14794,2015,10,22,2286.0
14814,2015,10,86,8975.0
14828,2015,10,19,1625.0
14843,2015,10,264,27780.0
14869,2015,10,652,71200.0
14908,2015,10,329,29951.0
14952,2015,10,22,2007.0
14960,2015,10,10,770.0
15024,2015,10,40,3259.0
15249,2015,10,27,2612.0
15370,2015,10,187,17948.0
15401,2015,10,15,1897.0
15412,2015,10,84,8867.0
15497,2015,10,2,148.0
15607,2015,10,15,1568.0
15919,2015,10,146,13281.0
ABE,2015,2,48,5180.0
ABE,2015,5,40,3592.0
ABE,2015,8,47,5277.0
ABI,2015,1,65,6082.0
ABI,2015,4,48,6400.0
ABI,2015,7,29,2574.0
ABQ,2015,1,321,27851.0
ABQ,2015,11,311,26404.0
ABQ,2015,4,338,32295.0
ABQ,2015,7,479,48276.0
ABR,2015,12,10,1551.0
ABR,2015,2,7,615.0
ABR,2015,5,3,210.0
ABR,2015,8,5,666.0
ABY,2015,12,25,2139.0
ABY,2015,2,14,1441.0
ABY,2015,5,18,1703.0
ABY,2015,8,11,1380.0
ACK,2015,7,24,1654.0
ACT,2015,3,60,5673.0
ACT,2015,6,36,6689.0
ACT,2015,9,17,1580.0
ACV,2015,11,23,1739.0
ACV,2015,2,26,3828.0
ACV,2015,5,33,3417.0
ACV,2015,8,35,4547.0
ACY,2015,11,42,5150.0
ACY,2015,3,76,6966.0
ACY,2015,6,121,18551.0
ACY,2015,9,61,5867.0
ADK,2015,2,2,173.0
ADK,2015,5,2,116.0
ADK,2015,8,2,118.0
ADQ,2015,12,3,153.0
ADQ,2015,3,4,180.0
ADQ,2015,6,7,489.0
ADQ,2015,9,2,92.0
AEX,2015,11,49,3887.0
AEX,2015,3,64,6826.0
AEX,2015,6,81,8351.0
AEX,2015,9,38,3490.0
AGS,2015,11,37,4159.0
AGS,2015,2,44,6045.0
AGS,2015,5,40,4664.0
AGS,2015,8,38,3274.0
AKN,2015,8,1,47.0
ALB,2015,1,123,13708.0
ALB,2015,4,121,12422.0
ALB,2015,7,187,23411.0
ALO,2015,1,20,3320.0
ALO,2015,12,7,423.0
ALO,2015,4,7,478.0
ALO,2015,7,12,1502.0
AMA,2015,12,41,2962.0
AMA,2015,3,93,8955.0
AMA,2015,6,116,10937.0
AMA,2015,9,24,1871.0
ANC,2015,1,172,17783.0
ANC,2015,12,164,15595.0
ANC,2015,4,124,11205.0
ANC,2015,7,481,39421.0
APN,2015,11,4,416.0
APN,2015,3,7,902.0
APN,2015,6,5,712.0
APN,2015,9,3,560.0
ASE,2015,1,202,22592.0
ASE,2015,12,196,29134.0
ASE,2015,4,25,2093.0
ASE,2015,7,63,6778.0
ATL,2015,1,4331,491079.0
ATL,2015,11,4060,437961.0
ATL,2015,4,4355,491602.0
ATL,2015,7,5258,658295.0
ATW,2015,12,47,5402.0
ATW,2015,3,33,3737.0
ATW,2015,6,45,4310.0
ATW,2015,9,32,2253.0
AUS,2015,2,685,72673.0
AUS,2015,5,921,108936.0
AUS,2015,8,733,86672.0
AVL,2015,3,43,5732.0
AVL,2015,6,67,8227.0
AVL,2015,9,35,2908.0
AVP,2015,2,32,2390.0
AVP,2015,5,33,3406.0
AVP,2015,8,36,3646.0
AZO,2015,1,60,7009.0
AZO,2015,12,19,2433.0
AZO,2015,4,11,804.0
AZO,2015,7,14,1216.0
BDL,2015,2,357,41476.0
BDL,2015,5,326,38446.0
BDL,2015,8,378,48941.0
BET,2015,3,7,736.0
BET,2015,6,8,1435.0
BET,2015,9,7,311.0
BFL,2015,1,56,7713.0
BFL,2015,11,34,2164.0
BFL,2015,4,43,5075.0
BFL,2015,7,43,5362.0
BGM,2015,11,2,278.0
BGM,2015,6,4,317.0
BGR,2015,12,6,918.0
BGR,2015,6,11,1896.0
BGR,2015,9,3,260.0
BHM,2015,1,271,24642.0
BHM,2015,4,187,18509.0
BHM,2015,7,254,27055.0
BIL,2015,11,29,3472.0
BIL,2015,3,35,3926.0
BIL,2015,6,45,5090.0
BIL,2015,9,24,2213.0
BIS,2015,11,36,2963.0
BIS,2015,3,56,4873.0
BIS,2015,6,77,8143.0
BIS,2015,9,33,3681.0
BJI,2015,1,6,1015.0
BJI,2015,11,5,1621.0
BJI,2015,4,2,434.0
BJI,2015,7,5,608.0
