AVL,2015,8,51,5568.0
AVP,2015,1,38,3062.0
AVP,2015,12,15,1331.0
AVP,2015,4,26,1960.0
AVP,2015,7,42,5710.0
AZO,2015,11,21,2523.0
AZO,2015,3,37,3466.0
AZO,2015,6,27,4629.0
AZO,2015,9,23,2405.0
BDL,2015,1,379,37033.0
BDL,2015,12,352,41080.0
BDL,2015,4,285,34610.0
BDL,2015,7,452,49597.0
BET,2015,12,11,560.0
BET,2015,2,15,1591.0
BET,2015,5,9,872.0
BET,2015,8,12,806.0
BFL,2015,3,32,4740.0
BFL,2015,6,63,7425.0
BFL,2015,9,26,2351.0
BGM,2015,2,12,1683.0
BGM,2015,8,3,317.0
BGR,2015,11,4,324.0
BGR,2015,2,11,659.0
BGR,2015,5,10,1086.0
BGR,2015,8,6,514.0
BHM,2015,12,224,22935.0
BHM,2015,3,247,24691.0
BHM,2015,6,283,34903.0
BHM,2015,9,127,11738.0
BIL,2015,2,45,3888.0
BIL,2015,5,41,4752.0
BIL,2015,8,34,4099.0
BIS,2015,2,100,9145.0
BIS,2015,5,36,4327.0
BIS,2015,8,56,4425.0
BJI,2015,3,4,254.0
BJI,2015,6,6,692.0
BJI,2015,9,4,297.0
BLI,2015,1,15,716.0
BLI,2015,11,8,693.0
BLI,2015,4,4,569.0
BMI,2015,2,81,8907.0
BMI,2015,5,39,5544.0
BMI,2015,8,49,5495.0
BNA,2015,11,587,59527.0
BNA,2015,2,668,70169.0
BNA,2015,5,719,86276.0
BNA,2015,8,736,84446.0
BOI,2015,1,239,23895.0
BOI,2015,11,206,21026.0
BOI,2015,4,168,16862.0
BOI,2015,7,279,32108.0
BOS,2015,1,1970,192133.0
BOS,2015,11,1370,141253.0
BOS,2015,4,1895,189471.0
BOS,2015,7,2356,278055.0
BPT,2015,11,21,2254.0
BPT,2015,3,27,3265.0
BPT,2015,6,28,2314.0
BPT,2015,9,14,1782.0
BQK,2015,11,16,1633.0
BQK,2015,2,16,2352.0
BQK,2015,5,9,1232.0
BQK,2015,8,14,1523.0
BQN,2015,11,30,2224.0
BQN,2015,2,28,2256.0
BQN,2015,5,27,3786.0
BQN,2015,8,42,4187.0
BRD,2015,3,8,768.0
BRD,2015,6,4,281.0
BRD,2015,9,6,3404.0
BRO,2015,1,44,4442.0
BRO,2015,11,24,1841.0
BRO,2015,4,34,4296.0
BRO,2015,7,30,3919.0
BRW,2015,11,8,1259.0
BRW,2015,2,15,864.0
BRW,2015,5,10,764.0
BRW,2015,8,9,503.0
BTM,2015,1,5,107.0
BTM,2015,4,2,62.0
BTM,2015,7,1,15.0
BTR,2015,1,138,14688.0
BTR,2015,11,100,12121.0
BTR,2015,4,159,18084.0
BTR,2015,7,150,13654.0
BTV,2015,12,79,11750.0
BTV,2015,2,53,6715.0
BTV,2015,5,50,5698.0
BTV,2015,8,51,5591.0
BUF,2015,12,285,35085.0
BUF,2015,2,344,34935.0
BUF,2015,5,254,29568.0
BUF,2015,8,333,42332.0
BUR,2015,1,271,26611.0
BUR,2015,4,255,25858.0
BUR,2015,7,317,35587.0
BWI,2015,1,1266,120777.0
BWI,2015,4,1059,115373.0
BWI,2015,7,2063,230868.0
BZN,2015,1,68,7050.0
BZN,2015,12,84,11910.0
BZN,2015,4,24,3262.0
BZN,2015,7,74,6912.0
CAE,2015,1,113,12771.0
CAE,2015,4,97,10078.0
CAE,2015,7,95,12044.0
CAK,2015,2,100,11849.0
CAK,2015,5,100,14735.0
CAK,2015,8,113,13106.0
CDC,2015,1,7,586.0
CDC,2015,12,20,1528.0
CDC,2015,4,5,418.0
CDC,2015,7,7,261.0
CDV,2015,3,13,1354.0
CDV,2015,6,10,653.0
CDV,2015,9,7,903.0
CEC,2015,2,12,1194.0
CHA,2015,2,79,8931.0
CHA,2015,5,73,9233.0
CHA,2015,8,66,7241.0
CHO,2015,1,75,9387.0
CHO,2015,4,31,3190.0
CHO,2015,7,46,4327.0
CHS,2015,3,192,20687.0
CHS,2015,6,236,26909.0
CHS,2015,9,145,14625.0
CID,2015,1,235,25010.0
CID,2015,11,72,8263.0
CID,2015,4,108,13491.0
CID,2015,7,132,13920.0
CIU,2015,11,8,857.0
CIU,2015,3,9,1162.0
CIU,2015,6,6,504.0
CIU,2015,9,5,519.0
CLD,2015,3,33,3704.0
CLE,2015,12,448,62194.0
CLE,2015,2,739,86849.0
CLE,2015,5,590,78855.0
CLE,2015,8,650,82133.0
CLL,2015,1,58,4668.0
CLL,2015,12,17,1399.0
CLL,2015,4,33,3568.0
CLL,2015,7,20,1885.0
CLT,2015,1,1500,120736.0
CLT,2015,4,1376,117411.0
CLT,2015,7,1579,160124.0
CMH,2015,11,282,31922.0
CMH,2015,3,495,55046.0
CMH,2015,6,599,68806.0
CMH,2015,9,249,24165.0
CMI,2015,1,84,10651.0
CMI,2015,12,28,3138.0
CMI,2015,4,24,3028.0
CMI,2015,7,23,3204.0
CMX,2015,1,13,1112.0
CMX,2015,4,10,825.0
CMX,2015,7,10,969.0
CNY,2015,3,2,143.0
COD,2015,12,7,589.0
COD,2015,3,3,370.0
COD,2015,6,18,2368.0
COS,2015,3,114,11661.0
COS,2015,6,195,25902.0
COS,2015,9,80,7809.0
COU,2015,11,16,2854.0
COU,2015,2,44,5426.0
COU,2015,5,35,7083.0
COU,2015,8,21,2075.0
CPR,2015,11,14,1186.0
CPR,2015,2,32,2638.0
CPR,2015,5,11,1004.0
CPR,2015,8,14,1248.0
CRP,2015,2,116,9769.0
CRP,2015,5,158,19453.0
CRP,2015,8,60,6558.0
CRW,2015,1,46,5400.0
CRW,2015,4,46,4051.0
CRW,2015,7,49,3765.0
CSG,2015,1,24,3064.0
CSG,2015,11,23,2045.0
CSG,2015,4,16,2012.0
CSG,2015,7,23,2253.0
CVG,2015,11,233,25458.0
CVG,2015,3,348,36595.0
CVG,2015,6,487,59633.0
CVG,2015,9,266,27514.0
CWA,2015,11,27,2642.0
CWA,2015,3,21,2937.0
CWA,2015,6,35,4042.0
CWA,2015,9,23,2710.0
DAB,2015,3,17,1467.0
DAB,2015,6,29,3455.0
DAB,2015,9,12,846.0
DAL,2015,12,1191,128222.0
DAL,2015,3,820,79391.0
DAL,2015,6,1215,137680.0
DAL,2015,9,483,47720.0
DAY,2015,11,104,10218.0
DAY,2015,3,162,17030.0
DAY,2015,6,201,23246.0
DAY,2015,9,95,10710.0
DBQ,2015,1,25,3220.0
DBQ,2015,4,14,1248.0
DBQ,2015,7,12,1513.0
DCA,2015,3,1340,132496.0
DCA,2015,6,1547,190196.0
DCA,2015,9,991,104800.0
DEN,2015,2,3742,417906.0
DEN,2015,5,3480,372722.0
DEN,2015,8,3304,388625.0
DFW,2015,11,3019,409014.0
DFW,2015,2,4092,509591.0
DFW,2015,5,4997,689653.0
DFW,2015,8,3392,473632.0
DHN,2015,11,25,2150.0
DHN,2015,2,16,1510.0
DHN,2015,5,15,1477.0
DHN,2015,8,17,1832.0
DIK,2015,2,21,2484.0
DIK,2015,5,10,1800.0
DIK,2015,8,1,57.0
DLG,2015,6,2,206.0
DLH,2015,1,32,3584.0
DLH,2015,11,36,4582.0
DLH,2015,4,12,1723.0
DLH,2015,7,22,2906.0
DRO,2015,11,15,1077.0
DRO,2015,3,32,2583.0
DRO,2015,6,47,3823.0
DRO,2015,9,12,946.0
DSM,2015,1,242,27571.0
DSM,2015,12,138,13798.0
DSM,2015,4,111,11858.0
DSM,2015,7,177,20843.0
DTW,2015,2,2039,261704.0
DTW,2015,5,1584,211544.0
DTW,2015,8,1571,204161.0
DVL,2015,11,9,1477.0
DVL,2015,2,10,971.0
DVL,2015,5,4,436.0
DVL,2015,8,6,421.0
EAU,2015,1,18,3125.0
EAU,2015,4,7,637.0
EAU,2015,7,16,1687.0
ECP,2015,2,41,4210.0
ECP,2015,5,78,8345.0
ECP,2015,8,77,9150.0
EGE,2015,12,56,7744.0
EGE,2015,2,52,9118.0
EGE,2015,8,5,608.0
EKO,2015,2,1,29.0
EKO,2015,5,7,742.0
EKO,2015,8,1,61.0
ELM,2015,11,23,1919.0
ELM,2015,3,30,3574.0
ELM,2015,6,39,3846.0
ELM,2015,9,40,3689.0
ELP,2015,1,252,24031.0
ELP,2015,4,265,26170.0
ELP,2015,7,283,30077.0
ERI,2015,1,29,3799.0
ERI,2015,11,9,977.0
ERI,2015,4,3,241.0
ERI,2015,7,14,1628.0
ESC,2015,11,5,312.0
ESC,2015,3,10,2153.0
ESC,2015,6,5,894.0
ESC,2015,9,6,844.0
EUG,2015,1,79,9222.0
EUG,2015,4,58,6408.0
EUG,2015,7,55,7476.0
EVV,2015,1,91,10233.0
EVV,2015,12,44,5694.0
EVV,2015,4,46,4743.0
EVV,2015,7,68,7513.0
EWN,2015,11,13,1040.0
EWN,2015,2,9,747.0
EWN,2015,5,17,1144.0
EWN,2015,8,15,2019.0
EWR,2015,11,1959,259293.0
EWR,2015,3,2036,257492.0
EWR,2015,6,2820,417137.0
EWR,2015,9,1342,149458.0
EYW,2015,11,28,4078.0
EYW,2015,2,33,4043.0
EYW,2015,5,15,1984.0
EYW,2015,8,29,3053.0
FAI,2015,3,31,3456.0
FAI,2015,6,60,6294.0
FAI,2015,9,19,1084.0
FAR,2015,12,89,10119.0
FAR,2015,2,134,13305.0
FAR,2015,5,74,7719.0
FAR,2015,8,94,10330.0
FAT,2015,1,169,18142.0
FAT,2015,11,84,9432.0
FAT,2015,4,113,13071.0
FAT,2015,7,158,18258.0
FAY,2015,1,21,2784.0
FAY,2015,12,27,4456.0
FAY,2015,4,27,2928.0
